PanoID,turbidity,exposure,theta,phi
nCrK_aRXbOk-lbWKqzNUEw,5.000000,0.024851,-38.4747434011405,60.60360052000186
Ncs1IpKvVX6M0KSbWKBIIA,4.500000,0.027989,-16.098805593176312,53.064462330775775
NDBSMHREZdxGvLvO9c_DJg,3.500000,0.046795,-55.26723117719219,59.44829170528558
nDiaJs9PMYakZgXSWNq2JQ,4.000000,0.035046,42.839534630469046,49.49555345553223
NDr4_Z0NFRTCusmg6vKbsw,4.500000,0.032622,-14.920797570196509,70.39654805154836
NE09Y0z8CLDyaVTt1Zmb-A,4.000000,0.043846,122.09190852322338,61.30355025900965
Ne9wJWVfXu2ZgQKZiDBTIQ,4.000000,0.028309,-30.092045329856525,45.32672545367963
NEDt2m8RwG8sqvcgxDRLAQ,3.500000,0.045877,-155.9269021611181,57.70280560337927
nEndHHJvtXquuVr5uSZlxg,3.500000,0.045288,173.47461273602187,73.98965053554417
NErKyFiGaogfS2mh1VdIvA,4.000000,0.035460,-38.32505621270177,80.59450794823236
nEW9Pq4iKwbxYDXCGNWmwQ,4.500000,0.028455,-64.89287098676705,60.603172410462065
NEylJTPxb0Zm-hi6vqoM5g,4.500000,0.030315,-106.42127737004883,67.76908896564883
nf1gCp4ot2uGgsG2mhrNww,3.500000,0.028832,-162.20384020649436,39.689271983572645
NfbKUNAfvYo96y_CDWV1Qg,3.500000,0.046363,-176.3612625945832,58.12596461818035
nfjbtHePRx4qIK6cpHq5Gw,3.500000,0.037799,129.65985785132008,44.13967442292386
NfY2krvgT5kTu7escb5L7A,3.500000,0.049608,145.73223791163971,48.208402664465126
Ng6rTcaEme3dyL69u61_eg,4.000000,0.035913,-47.541273212493586,56.72700954303319
NG6T3Xxee7CJNELLtDo5qw,3.500000,0.027568,-153.7371199850586,37.59357236346102
NgD4_z4BVbx7H3sgcOW6mQ,3.500000,0.032774,-147.78814490690462,45.71806136149967
NGDExJN4FxaZyINVpM-M3w,3.000000,0.037957,-152.75834641434972,39.68500466118785
ngkAdlCcUeod_BRPVK7KZA,3.500000,0.035605,-164.99975404845898,52.22289439173195
nglSPHEDDEcS80vsQ-xGDw,3.500000,0.049796,-47.238197086443336,41.61796601837467
ngORpbjM3KbaxMkosVA8Rw,4.500000,0.031550,-22.959582733196246,55.19770443007117
NgPh8QMa-_JJCoGatXoLFw,3.500000,0.041707,10.71165685575897,63.38537495445598
NgSk0Pwjg8uTwldqIsiXcw,4.000000,0.035542,149.21963543045376,83.32693202069615
ngV27vdGJ_Cxb7M0IbHKvQ,4.000000,0.033530,-140.3601045424023,55.20039382350886
nGY4fFiubd93S4ead5wUgA,4.000000,0.031178,-177.58090447929504,53.09963816324743
nG_suDTG_IJX8djzshXrBg,3.500000,0.037483,143.0833197749394,46.1406786085862
NHA8Qq0J3O49jCtnetHT0Q,3.000000,0.046967,-53.37684828596251,83.91095614027722
nHdHJembjW5bNxJEyXr1EQ,3.500000,0.045435,-164.57498978004486,51.834242009501246
nHem9MAJ_OXiZD0cHLwdNw,3.000000,0.048305,166.34622375434412,83.70752844382943
nHF9Q9NUH41my27Vn64hZQ,3.500000,0.047971,-16.710150107839155,41.617753680790074
nhMutZDxTJilLNKGBiaurA,3.500000,0.052520,-32.386025766727386,56.706017507933495
nhmwxxfq86cWAaZfH4ZptQ,3.500000,0.038229,-1.4490864106380652,52.97597684535529
NHT2ZMbaZ9yly6j5aNvRUg,3.500000,0.032587,161.9040492963554,45.47906391327383
NHUvFT_9CP00vY_LdgXhkQ,3.500000,0.039359,-163.08957190320677,47.64227942026397
NHV1UJKIidCHKSUfLGq2YQ,3.500000,0.045080,172.19051728652522,52.81227678157004
nI1Xfidh8EiPs64EbifdDA,4.000000,0.030571,86.14708432695232,51.833265519760616
nI9FSoVI17Pk4SNtpK78Ag,4.500000,0.038596,-80.63492764053218,59.74602780894675
niD7u133GEtG0qVdqEZ0MQ,4.000000,0.035112,39.012386376728514,55.201030749703065
NiENiqsCdJA3MpI1cAve6g,3.000000,0.063974,44.276319475216695,56.256878260430824
nIftWna3ulF-sBAkscpteg,4.500000,0.026734,-55.394980503889165,78.3000928282164
NIOy8JfkV1Rk3LhiZTl3QQ,4.500000,0.029561,-72.1399108746163,62.40665355788375
NJa_hyaMahn5XzZmA_QSYA,4.000000,0.039275,-137.2116131432158,74.08553439535287
njB3C-LbcbN5p7pnY6nlzQ,2.500000,0.062174,-137.02753351989438,41.61890127007532
nJJdY-c0EyPfdf3lkof7jA,3.500000,0.042821,-160.0420619179979,51.32105927457089
njLnKlmCtW1-CuGg5csXnA,4.500000,0.030418,-1.6924844131111572,74.711035636679
Njm6R6WTcZeoUzU4ozbvcw,4.500000,0.035854,-59.941554985965304,56.2469004308186
NjxZn0dWNj5DZqsyvvpMKA,3.000000,0.068030,-29.116012802313268,88.32135515649735
NK6q7WvWo-w3Zsvd38CyuA,3.500000,0.048392,-104.4488746534847,51.821649549637776
nKg9J4NIYiSmxJl8fsmYew,3.000000,0.041262,-38.3329865336152,41.4663274330537
NKLhhFvx9oBrZsNSnXqJmA,5.000000,0.026656,-88.62212195868312,65.53408677333987
nKv8lc930JW4R_Jt1GydPw,4.000000,0.038314,-18.451686442563144,56.517610454646466
NL3vqcpg9bWkr86xmhaomg,3.500000,0.049681,4.150220027054545,59.03699136216962
Nl5lht-g130wI4lqxcimzQ,2.500000,0.049421,-168.8296905952917,37.61539722938896
nLA1vBZ54ZEAKn-U1yX4Hg,4.000000,0.036912,-116.72231442661473,61.310545352461645
NlcR4LDwCPu2jJOUdFy9Ng,4.500000,0.032751,-110.83250127144396,62.98456213838475
NLcY4OE97kV3tYDmlAXNxw,5.000000,0.026382,23.951873121375673,62.81541505202107
nLDCwWhy7I-h509ErvFCRw,4.000000,0.042699,140.7889982825639,62.16934676397018
NlipnOeHEmB3lrib3aXdmQ,4.000000,0.035796,-162.7649573947234,51.83489623296065
nLiWxd5UYl59k4f6HtrO3A,3.500000,0.047056,-140.46587275686383,51.821746883091855
nlLkhAJhHA0YpexO2Z-_2w,4.000000,0.030082,-58.621780389600886,45.532977559169424
nlUPOdv_e8rVeXb70Ptj3Q,3.500000,0.032192,-114.2541829911204,41.626386340516376
nlznzJvB_dNY86XQFapV6w,3.000000,0.038784,9.16480074493792,46.348727715587046
NL_R2rpUyDbFg1mDFgSakA,2.500000,0.066172,-177.36349613344368,54.6862846518468
Nm2Vuy0-4cUtO_woNypZsg,3.500000,0.036811,22.277354434701166,61.58849986360307
NMakU8zgA2qvMV56FbW4Kg,3.500000,0.033049,-148.87730709490484,43.74617182944953
NmLm1jbF6eoGban8sz3r4A,3.500000,0.036798,69.92414228665564,47.64312513929462
nMorlLqQLOpX3MX2JrkC3A,4.000000,0.045771,-92.74813953446116,52.9696719301393
nMoyJ_SmjI8VUfgrz6R2ng,4.000000,0.037261,-2.755398532499864,59.41974569512521
nMRGqSb-CVItZZLl8BWQ9g,4.500000,0.030854,-146.78768821101878,55.19950307012854
nMYR7oI7DrtUJgWPLq1XsQ,2.500000,0.066534,162.23478684103895,42.248105722304345
NN-EPktnLPpzEWoXgijVqw,4.500000,0.028733,85.64208814186576,59.25316673528515
Nn-RBvF-kaUIch6In6wckA,3.500000,0.035139,-121.83493489409133,46.30879854641173
nn1Q9AfqHCZOgJYq6Xnvaw,3.500000,0.037055,37.85511029965908,47.62283752944399
nn4ShV7wjT8G8wpXxeYnuA,4.000000,0.027805,22.431759086723588,45.286187615466915
NNAayWNHSVzaKwdLq1Hh4Q,4.500000,0.037587,176.34702201036419,62.98070594604279
NnaVSjnnK-OXSbeBWhpwnQ,3.500000,0.035217,-125.5486776487233,43.652532503937124
C-bi2wosxjObikcWmY1gqg,4.000000,0.034042,-161.03999094193944,62.53206442308385
C-HAnOGrtF2a8nokrjCGMQ,4.500000,0.029669,-167.41895896925323,75.82181878821558
C-HVgvYHO11cnE7_Iv89NA,4.500000,0.031161,-29.025912833130626,73.53988362866333
C-jrNTRy8JojvDeoauEZvg,4.000000,0.029929,-55.04879896152681,87.45679259615045
c-ndNOYxLXRocEyylHH6WQ,3.500000,0.038132,-113.75062586134342,49.42835365049428
c-r1X8cjybDfD_dU6t9fNQ,3.500000,0.034565,-17.36020213701183,45.957520841581655
c-ucWeaNlk-xDWacXDGjFw,4.000000,0.028502,-170.69985940143806,83.22165008869774
cAmzwUp1h6mbh7OrgUoi1Q,4.500000,0.024858,83.83352021440317,51.1445382613692
caqZqIgeA5vlVD8df3eIXg,2.500000,0.041770,178.30314486930084,33.781473479998155
caWdKw6qN6koWYH2nUGlxw,5.500000,0.020836,1.27873580829851,71.77930047913057
CaWVF_-LD34v4iwNl7NEXQ,6.000000,0.039033,179.47724454177342,70.38655215405664
CAYqOtfcLMYMcrp4iST0oQ,4.500000,0.036373,-172.34375497090684,47.472280512339125
cB1kPeK35PejWoS5OYsWcA,5.500000,0.025033,-84.7582386277645,73.8016553587459
cb2zWFsVoL0Lt9sFrBBo7Q,4.000000,0.028497,-2.4770889548988073,87.78977287676757
cBbEz9uW354ionO-JlpNDg,4.500000,0.034434,-16.40903808631045,64.82815073527391
CbBxXDgV0Z7E7dcPZ4KaRg,3.500000,0.037446,-11.753427428785123,50.96332491187802
cbdf1_v-_jj9y5_G0hLd_A,4.500000,0.028827,35.90659720072285,63.59757632877076
cbdGzZ6zjyzSvNeW0BD1qw,4.000000,0.029732,-167.62200506203692,85.55318146462763
CbfsD1_xgUHWHh2SK0_yjw,4.500000,0.032502,-141.69555644844718,70.33815375293902
CBKJoWzOeUs_ThHXBXrPig,4.500000,0.026693,53.93603722590359,56.327658226978144
cblBspXAXwl9Rm_dG7Gdqg,3.500000,0.035031,-174.98931264283812,66.81522827322307
Cbm6N2Bb0hiA70l_cUySXA,3.500000,0.028751,166.07944833746257,42.129844709597165
CBpx-DVDGbQFBa9CJkaa4A,3.500000,0.040898,167.38479558101076,64.50189441964041
cBWdE1L6EKEp-JrRZ06Bdg,4.500000,0.029400,133.4214603281913,67.18480505691366
cbX6yNEC_yjWx1JA7oY_vQ,5.000000,0.025864,155.52924180072253,57.865729609339915
CBxcBiep_4OPhvowkIH_eA,4.000000,0.029334,-133.8997355101914,39.05657876058007
CBXul8VYsieIch0Sx1BFow,4.000000,0.029338,175.00834842072783,85.50395451391898
CBZKhP4dszb3GjQfMYMSgw,4.000000,0.030013,-140.35367684774357,83.19430627196172
CBZKPV4jjigJKfBzIWkapw,3.500000,0.048468,-1.4983294601317176,64.59470783013165
CC6AiT9qN8LIVoWE4sGGmA,4.000000,0.038048,108.74627574629895,62.900971509265595
cC89C4Gtp49Fty-TKZ2NHw,4.000000,0.035730,-114.96358126718579,80.70313647594575
CcACUc0V-vNUkQIbU4_ssQ,5.500000,0.024777,-47.15482124752245,63.65169439624659
ccaqPhwySxRj-zKtI_D7_Q,4.500000,0.028872,-62.424032899062816,73.53938372120568
CcAZZj0ALhTno_5Nw54WUA,6.000000,0.035765,-111.45169271978449,72.00589676428268
ccdM1hd05Gadr7Xj1bqxyg,3.500000,0.039332,116.07796573054235,44.43251465742427
CcEOKgLsWadwCWsgP-0dyA,3.500000,0.043458,170.3919176354101,59.40506837314355
cCF36z2wao4s1OiEk6ceZw,4.000000,0.033112,53.26654813723444,87.8019192485364
CCGTY_zCihPCPMrofZ3Ddg,4.500000,0.026431,105.88575593286677,74.071457541964
cchCdjbkT55H3yV6ti-dxA,4.500000,0.028649,15.308544748006948,76.46263523162393
cCHnzxNsrRY2Z-TAcjB-Ig,4.500000,0.024277,21.209945921812935,87.78689456864296
CcLKg0ZxzdCO2m3NIpCZ_A,4.000000,0.029604,-98.4088036251892,85.5503459097802
ccmZf_TK_RGkcGfNwjIuVg,4.500000,0.030138,148.0654083938807,60.42393418263587
Ccr7lZlCtKsP26zIdDMj3g,2.500000,0.041336,46.4007994945025,33.79057953582437
CCs9zSvIOoTKdtZ2oWzaFg,4.000000,0.035877,-79.41518950827583,76.46294382729334
cctWIqBeRJ2_YBpr0mbVxg,4.500000,0.029450,145.21196791949606,70.44302278986213
cCUcaAaNcu50KcSTzTDGdg,4.000000,0.035112,-136.2384248511432,83.19294482015064
CcuRSS75Gj91OTVkaJlKRg,4.500000,0.030706,-58.382405435804486,73.54020110144502
cCwRjBDBaB3p0Pf0J79k1w,3.500000,0.046824,-29.46754324669207,34.80906551814765
cd9javvM7LowIhMJrGp83Q,3.000000,0.041712,0.6826692906573673,42.73996267885295
CdaByh58dg-saJLiWJuRyQ,3.500000,0.045366,-173.12483250441898,52.661079940271634
CDAly49rL2Vufc5LLhngiQ,4.000000,0.040811,-96.0266403221029,66.60952212248976
CDcGamJ5oHFqW-3jlT7FFw,3.500000,0.036510,-34.032168886465804,39.070017706017474
CDduaslRxx64VE3qjvwS9Q,4.000000,0.031096,-28.892017270665068,87.59180265174629
CdmmZRRF8Fwe2V2rA2SB1g,4.500000,0.031487,119.44265182358362,76.35249270773728
CdQxdgskLLL1GANcNfiCPQ,3.500000,0.042217,-133.22253474884425,56.370511168985246
CDt90YdNMaCEQSbgfyJVRw,4.500000,0.025367,83.98615843097394,53.418246509501365
cdUenk2TCjaRZRf7b0lBAA,3.000000,0.042824,-102.66920599781464,46.65650000273755
cdWyLFLiOk1uVo5CyjJJ6Q,4.000000,0.034065,-77.76997026057273,87.46074668439127
cD_LDO_BWbrFpzlgXn36EQ,4.500000,0.036574,-37.94233123298688,59.73895503221818
Ce0lslylA0W0IKTQ9URycw,3.500000,0.040329,-7.4563454905453375,49.526049589229615
CE22fkTNzeoE_mlx33e68g,4.000000,0.031878,35.470522021253544,89.81152641218983
cE9osVo5BKAQT2K5NByQEQ,4.500000,0.030822,132.88150892031518,76.10418343873495
ceAGku74TeAOHzIBB48BYA,3.500000,0.036477,-176.35939581722135,66.81549701543884
ceBQ0YBwaZIi_WNiIS4q7w,4.000000,0.037851,-7.360276562758489,49.175649670238776
CeCddlYzXC6QF7BtvMKRAA,4.000000,0.028665,171.3670361918111,83.15206126347542
cED5-LK5gMO0MlY5_A78xQ,4.000000,0.044355,-151.9589930221132,40.966507085168665
CEE1lSMCNLCjsjfc8e60Hw,4.500000,0.030084,-8.825802613635235,59.0850186290401
cEeM-H9SIFGmUuNx8fuGSA,4.500000,0.032557,-73.25370730857838,63.71345330113891
CeIaNWjJOfMWQcp1u2i7iQ,4.000000,0.029571,88.43748292472468,85.51849831537754
cELlA2o5oDD0kHpsVAh2dw,3.500000,0.031987,135.63698230529656,45.95866474095586
cEL_Javt3uTfCJN_mEJ_GA,4.500000,0.026268,-70.73982044398113,83.19848756623233
ceMOemliRZVhvbASLwaAMw,4.000000,0.036933,-77.08317692623726,54.31120794984493
Cemz2tuzC9UXzVNVLTyEZA,4.500000,0.027119,85.12475751230292,62.59464821401154
CeNfkw9nCQffIiegC3EsmQ,4.500000,0.023822,171.5508779588024,64.88822266061706
ceQRPAY40uWivJAYjwkXDA,4.000000,0.036139,12.728039407899715,76.51979734258333
CEvnUlfy6PgZKY92M298Bw,4.500000,0.028952,-0.9787886900891696,64.9345076565676
cExGsRur9aK8laLCKBjnnA,4.000000,0.033555,82.07222497203206,69.49363336462126
cEZgCgDsPOx41ZbK6gY7Qg,5.500000,0.025746,-128.14868471878492,64.46270745415549
CeZlpfZBTtbgE6gYNgBBzw,4.000000,0.035950,-85.49383488710095,53.075708876845006
Cf1czs7q0eMJlygrlHWX6g,4.000000,0.030791,163.01596073875209,83.23128849857963
CF29d_O1cNELDC_TOZygWA,4.500000,0.032151,-161.3818830999677,62.98955398545166
cf6L5if7fOI6nyqLsCMw3w,4.000000,0.038686,-113.34316149951324,53.57062634459844
cf923d2eXhXl_VUHuJeIVQ,5.500000,0.025199,-103.64037341891247,62.357336796987276
CfaLPsa46Wf0jmt8v_xGlA,4.000000,0.030413,-83.69008140713011,80.97163890198424
CFAXrhXuiTZXA9efMNXpvg,3.500000,0.039722,-105.32664435491793,51.83871534672385
CFBJtRXtH7cd9HHd0PEaFg,4.000000,0.050067,-45.52140568356808,64.58549571570238
cFBS3eCYysjayLRiOvuk1g,4.500000,0.029778,-169.65056856087887,59.90367844210359
CFe-BUsoQGxC5IzjsnRkdw,5.500000,0.023815,-79.83951621699237,53.897719927938
cFh6mAtOS67DmiEdMSDeDA,4.000000,0.033831,48.278330265390125,54.039560514206215
CfhXbN_qYqeDeWG67nNc5w,4.500000,0.032605,-101.31588651682607,69.22268424423233
CfjaXxAfgrkIc5Kz3fTQZg,4.500000,0.027563,145.97643465108382,76.66769330254331
CFJp_Xpfnd3lz-6Xsc3w-g,4.000000,0.027200,54.72121823654853,84.44355677880243
cfNnBF-5xFTWIZFpz6rCXA,4.500000,0.028516,-36.84572848026658,70.4464997898207
cG095rf24BkgCO3StnPeoQ,4.000000,0.030304,-26.32978438730959,89.73749415609564
CGAFcT5_gdOAIodRWUPozQ,4.000000,0.030010,134.98898139964243,82.99879467976267
cGd_dr5O9xvTNXdJBF2A3Q,4.000000,0.030309,-2.162836826091137,78.65986126828173
CgGjxIVp2t-PMGHd63gCyQ,4.000000,0.033540,-85.1640191778725,83.00023574268896
CGhUKfbHXt9t-ysK8jFbaQ,3.000000,0.043276,-95.34401932392262,85.61328476546976
cgI4LHrJRLwjSHbpVDOqow,3.000000,0.060784,-160.24499524048542,53.90915662883324
CGIVV8CfpvvDAMc_8IcQZA,3.500000,0.038200,70.54435080713762,42.73364156881731
cGmgzsihSa7Om0fBDGXmAg,4.500000,0.033247,-46.45640112621992,70.50143374671838
CGpdLmwFGlAeHMdCqKbyaw,4.500000,0.031733,-101.29236678423327,71.51510644016669
cgv0b-HWTcf-gQHqINhzuw,3.500000,0.037405,-176.64642456530242,48.6069362731676
CgXJsg3R-ZGoPZ2d6WZncw,2.500000,0.041023,149.40222956591919,33.79185423021853
cgYXdeOmKvU5pVEvVPbg2w,4.500000,0.033043,72.31483227880703,64.66925683215882
cH-eCX_JJ8_15BL5PmkfAA,3.000000,0.044783,-122.93654340927674,39.56971716867672
ch43RExzoZTgcUSnvNvpjQ,4.000000,0.031583,2.695427565103432,85.51979293743658
cheaqGnpgGN4algWPiaV5A,4.000000,0.037047,167.12227899768385,64.65112035560539
chidKawJekvby-BhjuZNPA,5.500000,0.021309,40.73637021687188,72.52524280522215
ChOyRVeWZqt0hPqXUXw69w,4.500000,0.026955,130.48458898049125,69.478138676555
cHRWkY_4C-4K1bncEAzViA,5.000000,0.031939,-47.379833331388994,59.39049996228208
cHUq0w5UB3LoRB3129Fujg,4.000000,0.033346,39.18784546625177,54.211466297019385
chWZioRnvBr1EZBIBix8Iw,5.000000,0.027638,-58.19459097974912,64.66921576015844
CHykFu8yCv-cVWUWi6odYQ,4.000000,0.033712,-138.4198737284443,58.15037836161194
cHZEZ2GND2fYnj83l7RvpQ,4.500000,0.030336,-86.88649432875847,56.54757509274046
Ci0NpVt9ExrJhzSJjh9r9w,4.000000,0.041158,71.60126835547993,74.04112299457401
Ci4BVQMIYGB8MsueOxx6vQ,5.500000,0.024794,38.269627386197826,64.26715536282106
ci4F6RFpDOtPU4ZoYX3LzQ,4.500000,0.027062,57.20634722342436,47.3312210529117
CicUc9u5QeM4Zul34xaaQw,3.500000,0.049853,-157.15898744797073,40.9665659100154
cIExUSV9vhqVlmpFEkIWTw,3.500000,0.047696,-133.89064444348264,69.00897774717735
CiLClUV0liBNrwYFZoTfHw,3.500000,0.042999,168.03819666960374,47.16361610433261
CiLg8aQpC1ZzSIHUcNS1KQ,4.000000,0.029580,-177.3659642470583,89.43038586295837
CiMrlcE-VLLgY9YJe6CMEg,4.500000,0.032727,-80.57949022751004,69.47573734175374
ciNhkJ9Ad1a0i3ReevvD5g,3.000000,0.051277,2.670418603233662,45.30577968605096
CIRM8lrB7XUD6SwKzWcPVA,3.500000,0.035177,54.903589953809174,51.217427523022344
CistWhkgicqWKCtHo9mtyw,4.500000,0.034262,149.42344495301305,76.04117985346647
CIVNL6SipP9Z1pSPlJi2yg,3.500000,0.047751,39.78185429393426,40.96490877865467
cizzJErlSwCeiTxxV_uIgg,3.500000,0.040163,11.687213155145479,47.33506849462216
Cj0gL3loJxNBD_Nzacc-kg,4.000000,0.034910,96.37015513449717,80.7061602253609
CJ0zqn6oejz4QmvYWUmk7g,3.000000,0.035481,22.94922436168705,35.362471343432816
CJ2YY8b9nYeuNNuh3KWdIA,3.500000,0.034173,-13.371249980167752,48.91694405475223
cj31ZJ90P7NzzRa89b0YjA,5.000000,0.025140,85.89415157176566,60.25843242870017
Cj5gi_ZxkdGsG_G7e3c1Gw,4.500000,0.036946,-2.6191733175148313,71.51096135050234
cj8-uchlZ5iUD28ifaJopw,4.500000,0.028052,-32.4135329619084,60.48639822739993
cjcAisUgzVcLtQRXwVW6Yw,3.000000,0.054423,-16.392959233411716,51.67691718066899
CJjA_aQDIL5SBBHMAACtcA,4.000000,0.029589,148.35831591258932,87.78725690113318
cjNggTQDfC1UEx27VPZTOQ,5.500000,0.023496,-99.8145765557616,62.607024773320376
CJNmHMDSQcp0xRUjavttaA,5.500000,0.025955,-165.12291883969016,60.319048523547195
CjPsRaOKZtY2FZKXJr7miQ,3.500000,0.036996,139.94722661976547,44.912492716931915
CJQaqcEFVirUZ-xujkze8g,4.000000,0.029922,1.1449443306098095,83.20555986320213
CjRZNkUtuTVLqVP9ltPV0A,4.000000,0.032825,-138.49727520124253,58.152370402097105
CJs4KM2XvzAvw7eg_LtQIQ,4.500000,0.023990,-2.8679005259330403,45.92907842226835
cjTrkhiCbnvZpDP8DhKvqQ,5.500000,0.023788,48.98148522368721,62.831848601901015
cjxgCXjn-tg44S9d9cgRAw,4.500000,0.029922,-64.33430498689366,62.18322174331601
cKAf0XzWS7OA6p5L2kKv2A,4.500000,0.026683,16.542575668353763,76.35818227269014
cKauEKEZXpw2GvQgQe5wjA,4.500000,0.031996,-104.56659266106456,52.88617822884035
Ckd8SZRJ7F9HAqxESLYo8w,3.500000,0.028644,172.28728939082066,44.38759193141748
cKdJoTk_l7XxI0T8I2hjOQ,4.500000,0.028221,-86.07667828859505,56.547580717434684
CKFTwZDTB80m8TJipBib6g,3.500000,0.025422,-30.788489034552274,37.74524121874517
CKHJ2guQLUPDJFmnjvioAg,3.500000,0.051731,-50.534639035521266,54.222992125863904
ckMoRzjo2ueoqKwT-0-saA,5.500000,0.018304,16.836745963627095,74.0639512571151
CkOdbL6GHGSxnmqO0h1eSw,4.000000,0.029732,-58.82385570549002,80.94470571788011
CkPrVpAgSRPRIOBjqT4SGw,3.500000,0.033109,-49.171987473624974,43.22678066837887
cKrVyPAS5fNL0HNCenwttQ,4.000000,0.037158,-21.461987935975515,54.039273293460525
CksDrNKGpMhv4GimwXhmQw,2.000000,0.050250,-112.95662992814711,35.535408677018566
ClePHx-2tcWcHKlnMRHT_A,4.000000,0.034317,-41.97568618447954,49.520989668148886
clkrVX_J66PUE4SoYCoaFQ,3.500000,0.041833,-0.8206537893551102,45.385450414193144
cLmzsg8z29RAmv9gJo-Q6Q,3.500000,0.033623,-154.72400254050513,41.753908968398164
cLNHUUPUTFSPDODYCN3Hcg,4.500000,0.024912,-80.72480419978788,69.46740835507057
clo153giU7xqeDQu5a5nyQ,4.500000,0.023645,13.190731278572256,74.07493529084871
CLO9WA_0ZFPAZDO8VmB2gw,4.000000,0.026629,155.89539688960986,87.45067330794568
cLpvvbH05rlMiRwu1o313A,2.500000,0.039139,3.337161385392209,39.64993113866405
CLTVrBETQgfKhrRBjrtJFg,5.500000,0.022160,41.065843453185614,72.52509620969332
CLwTj0hNkA5Gz8jRRlW9MQ,4.500000,0.037847,169.68913663408728,64.84864666713173
clZWMvxc4WPDzROmOBqdVw,3.500000,0.060988,-149.26668166649614,64.82001250626848
CL_F2m3VNHrMHq9W9I0W1Q,4.500000,0.032124,138.3923930336277,70.52506553350742
cm1hBze-S-e-CfmucT0dBw,4.500000,0.028163,-101.49970020827644,78.6194591769474
CM2ObqexaNVsoF2H7fWjhw,4.000000,0.032596,-19.179804670985668,89.44997040062768
cM4lRnqVkf2hPROvb7yW4g,4.000000,0.030182,-177.19606388581752,89.42909273097723
cm6ER-BumjE1SE6dnHNx8g,4.500000,0.026173,-10.459663512021,55.74033117803747
CmaQ-_lTIlOnbGoxs82pyQ,4.500000,0.030990,-80.12727816434091,74.95561391809436
cMGFs7iY1MeYIVB13e_8BA,3.500000,0.041450,-26.316662543594926,44.91336532516207
cmmTCfzd0KRHbEAaXby-wA,4.000000,0.033048,129.46790958133917,83.19209173686438
CmPbqa55Xw7FX5oGkcH0uA,3.500000,0.034767,30.67793108420023,50.83063814379077
CMRhL6BzEt1DZQTUXdq9jg,2.500000,0.040312,61.022831030873085,32.141829486869526
cMRPeDUQn4CR2lo8YN3GjQ,3.000000,0.048906,19.106994159066815,42.740276919594876
CMsm2e5lkfCeDbxZNgscoA,4.500000,0.026916,60.5073581821104,76.28741384290855
cMwUl8qKvA4YwY5j9T4yzA,3.000000,0.059571,28.576674517742696,64.48894439981672
CmXcXKSEQNX5-c74D54DRg,4.500000,0.026798,-2.658510814120809,80.69018635200743
CMXgZAbmVg2-Eaz_NZNudQ,5.000000,0.024066,153.5802805909335,54.41395220675158
CMZXgnwuWmXm1zimZk4gaw,3.500000,0.042672,-123.88529762619831,51.32444970622348
cn9Gk77K2UJg3xtfAkp_Mw,3.500000,0.027899,-60.32896558286228,40.73821463874663
CNDLRWx2hlTLF5yFl7PaQQ,4.500000,0.023391,13.370765922990891,74.07497011830051
CNEmLHaqEkpzoLy0tSLjng,3.500000,0.027357,166.19284180454486,39.87277919733261
cnGTaOI8XTnvbso9T34eFw,3.000000,0.043177,165.80315804517284,87.82591723407386
CnKVuxIR8-nc6203u0MxyA,4.000000,0.037283,-72.74200538528723,58.71300235330894
cnMq6cxgxzxxnIp8RPXlng,3.500000,0.028782,166.64212995046472,46.64669959657282
CnnLkedNCo9RSr6dPkpiPQ,3.500000,0.030003,-139.64291037537018,80.94192718346466
cnnNgYSbOlgmvfJ_ZXXQaw,3.000000,0.053143,73.48869487100131,76.88435866764277
cNO-uh6_xBQ9ydehBAAacA,4.000000,0.029170,47.275565565717336,89.78800071314147
CnoKwnHM_Qt802_DvK9Zrw,4.000000,0.029339,36.88983892280249,87.45507243868605
cNsEi2rFAUPG9kOy37IzRQ,3.500000,0.028181,17.296171972533774,36.640340217122464
CNxaOfGMKSdKRBTdeMP-TQ,5.000000,0.022568,-82.01699291145611,64.88198258967438
CnygkosnkHKnwWXv694qoA,4.000000,0.035778,146.56155817083638,63.710208922502446
cO-sH180jIpuhdaX5wXWXQ,3.500000,0.037272,-132.79969648301525,44.41688889894852
Co3gOUwsO8j9e8DlbofIHA,3.000000,0.058145,-176.82432664013623,43.49144845777103
CO77POYB___ps3NA0wt-LQ,3.500000,0.049472,-169.8357896374257,54.31983162478088
cO8pNJodQEZGbcjMFlh2ng,3.000000,0.036425,-4.6940733845471545,39.90140795545914
coakz1v7DTtfaUuJNn9kOA,3.500000,0.031980,152.14297832877045,45.379645592728345
coD-8SGY4yhndctX9F2C7w,4.000000,0.030614,170.52221166821474,55.73630306412367
cODEEXpRVgo1b5mrIpmNow,2.500000,0.031194,147.8869829567269,34.059904708697665
CodUi2kQqy8LduWQk7V-Lg,3.500000,0.045607,-57.6107615586449,63.90768070585011
CofqLPj2xZVgkLE5tiMz_Q,5.500000,0.025119,-111.26010367873795,64.89282549899282
coJFjoTpNrHUAl0FoKx5qw,4.000000,0.034889,33.2475959694827,87.45562462629792
COmSkAehcUdxXodeDkoZxQ,4.000000,0.032199,-81.29646790097343,87.64046746793953
CoOG0SGw1ZdEEOHfinwwnQ,4.000000,0.039634,173.2406573984561,76.10525758618974
cOOpgn_Hyh9FnBXD96xwLA,3.000000,0.037847,80.9643284298083,85.55430456478946
